index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,day,month,year,sales
579219,9,6,621,1,0,0,0,4,10,2014,7195.766666666667
628094,445,4,1381,1,1,0,1,29,8,2013,9828.0
430442,204,4,445,1,0,0,1,5,9,2013,4620.855
694123,296,1,1011,1,1,0,0,6,10,2014,10840.47
637678,497,7,0,0,0,0,0,24,5,2015,0.0
697006,481,1,523,1,1,0,0,18,2,2013,6204.674
174454,1100,6,569,1,0,0,0,6,12,2014,4339.175
290329,588,6,614,1,0,0,0,14,12,2013,6729.6635
79977,290,2,918,1,1,0,1,7,1,2014,10755.76
561228,1107,4,635,1,0,0,1,28,5,2015,5549.97
645402,1019,6,820,1,0,0,0,25,1,2014,7756.253333333334
187053,945,5,545,1,0,0,0,17,1,2014,4568.626333333333
545699,770,7,0,0,0,0,0,26,10,2014,0.0
101633,1041,4,0,0,1,1,1,15,8,2013,0.0
281213,433,3,898,1,1,0,1,31,7,2013,9510.15
303302,190,2,738,1,1,0,0,19,11,2013,8468.09
358148,843,3,962,1,1,0,1,29,7,2015,8676.179166666667
686634,937,3,689,1,1,0,1,27,3,2013,8766.82
66159,333,7,0,0,0,0,0,9,6,2013,0.0
668588,302,3,337,1,1,0,0,1,10,2014,4160.156666666667
402857,329,7,0,0,0,0,0,29,3,2015,0.0
354382,1034,6,290,1,0,0,0,8,11,2014,2619.765
12107,734,6,289,1,0,0,0,10,1,2015,3094.098452380952
469435,892,4,861,1,1,0,0,10,10,2013,8523.9
500089,96,4,532,1,0,0,1,4,4,2013,4564.375
290988,578,2,762,1,0,0,0,23,6,2015,7536.18
178794,593,3,1035,1,0,0,0,9,4,2014,7382.755999999999
624708,958,2,595,1,1,0,0,6,5,2014,5033.12
677489,944,5,1135,1,1,0,1,5,9,2014,7319.74
298677,524,5,913,1,0,0,0,15,11,2013,8541.13
703190,311,1,1049,1,0,0,1,23,12,2013,8902.25
130811,501,3,615,1,1,0,1,18,2,2015,6599.483333333334
110239,1039,3,1233,1,1,0,1,31,7,2013,10442.14
624648,511,1,863,1,1,0,0,14,7,2014,6444.84
217090,58,4,594,1,1,0,0,30,7,2015,7428.54438095238
110364,963,5,717,1,0,0,1,24,7,2015,5458.280666666666
678970,860,4,638,1,1,0,0,23,1,2014,4838.24
418148,114,1,515,1,0,0,0,8,6,2015,4192.79
445220,20,3,753,1,0,0,1,13,2,2013,6771.32
126944,33,4,743,1,1,0,0,20,6,2013,7525.29
349411,255,2,621,1,1,0,0,19,2,2013,6372.185
630781,458,7,0,0,0,0,0,21,9,2014,0.0
463948,963,6,354,1,0,0,0,24,8,2013,3430.5508333333337
452373,167,7,0,0,0,0,0,7,6,2015,0.0
324245,849,6,861,1,0,0,0,18,4,2015,7669.72868650794
222694,208,7,0,0,0,0,0,29,6,2014,0.0
48646,85,6,687,1,0,0,0,9,11,2013,4892.956
626354,341,7,0,0,0,0,0,3,8,2014,0.0
651600,841,5,425,1,0,0,0,13,3,2015,2833.125
85679,234,3,787,1,0,0,0,27,11,2013,7233.85
183869,333,7,0,0,0,0,0,12,10,2014,0.0
283159,78,7,0,0,0,0,0,14,4,2013,0.0
634703,764,7,0,0,0,0,0,12,1,2014,0.0
706142,5,7,0,0,0,0,0,8,9,2013,0.0
522728,547,6,688,1,0,0,0,4,4,2015,6579.01
663580,705,6,686,1,0,0,0,3,5,2014,6338.556666666667
46119,244,5,534,1,0,0,1,27,12,2013,4938.87
250823,513,3,1681,1,0,0,0,10,12,2014,14035.91
613782,894,6,753,1,0,0,0,22,3,2014,5737.578333333333
200809,974,2,1806,1,1,0,0,5,2,2013,14155.4
269386,814,7,0,0,0,0,0,15,6,2014,0.0
288820,989,5,637,1,1,0,0,20,3,2015,5741.855
365858,135,7,0,0,0,0,0,22,9,2013,0.0
616253,425,1,590,1,1,0,0,13,4,2015,5128.09
260287,875,6,352,1,0,0,0,10,8,2013,3323.861
168584,914,7,0,0,0,0,0,8,6,2014,0.0
667415,1017,4,0,0,0,1,0,3,10,2013,0.0
666578,880,1,0,0,0,1,0,25,5,2015,0.0
443663,813,1,845,1,1,0,0,17,3,2014,8636.27
103282,374,1,1097,1,1,0,0,5,5,2014,10263.89
659814,883,3,417,1,0,0,1,22,7,2015,3647.22
204523,348,4,665,1,0,0,1,22,8,2013,7084.26
105679,529,5,777,1,1,0,0,26,4,2013,8174.23
571093,758,6,415,1,0,0,0,31,8,2013,3483.14
41097,698,6,1706,1,0,0,0,17,8,2013,13036.896666666666
139328,1115,2,411,1,1,0,0,5,11,2013,6511.717333333333
338773,216,2,676,1,0,0,1,20,8,2013,4893.456714285714
196518,753,7,0,0,0,0,0,27,7,2014,0.0
283593,736,1,641,1,1,0,1,14,4,2014,7655.43
260425,229,5,653,1,0,0,0,26,6,2015,7232.27
8772,1078,6,438,1,0,0,0,25,4,2015,5510.535500000001
165827,715,4,688,1,1,0,0,19,6,2014,6675.28
711567,748,2,344,1,0,0,1,12,8,2014,3741.81
25887,202,7,0,0,0,0,0,8,12,2013,0.0
46929,626,5,922,1,1,0,0,6,2,2015,9937.25
252401,364,2,660,1,0,0,0,10,6,2014,5153.907333333334
544688,791,6,831,1,0,0,0,14,2,2015,8156.74
630754,8,6,307,1,0,0,0,7,9,2013,2540.39
355922,33,1,932,1,1,0,0,20,10,2014,10060.9
553915,54,1,560,1,0,0,0,25,11,2013,5281.081999999999
491425,59,2,691,1,1,0,0,3,6,2014,7451.806
42394,681,1,431,1,0,0,1,29,12,2014,3006.2833333333333
178531,267,5,1510,1,0,0,0,13,12,2013,12389.8
63227,39,1,1046,1,1,0,0,7,1,2013,11650.87
513313,557,2,721,1,1,0,1,30,7,2013,5272.03
522520,1058,4,678,1,1,0,1,29,8,2013,7132.52
492008,99,1,431,1,0,0,0,9,2,2015,4737.87
26376,641,4,560,1,0,0,0,13,2,2014,5488.88
141308,537,5,646,1,0,0,0,13,2,2015,6203.73
695853,198,5,493,1,1,0,1,2,5,2014,4960.91
699596,994,6,257,1,0,0,0,20,6,2015,2388.518952380952
11724,1034,5,796,1,0,0,0,14,2,2014,6143.1
475449,1068,4,293,1,1,0,0,9,10,2014,4239.1125
77094,264,3,837,1,0,0,0,7,8,2013,6108.785
596587,427,2,829,1,1,0,1,28,5,2013,8838.33
424708,663,1,803,1,1,0,0,3,2,2014,7735.18
133400,452,2,438,1,0,0,0,9,6,2015,4154.885
372317,78,4,502,1,1,0,0,15,1,2015,3898.3540000000003
469875,487,5,640,1,0,0,0,21,11,2014,5885.741333333333
489986,960,3,614,1,1,0,0,20,5,2015,7627.18
76537,209,4,582,1,0,0,0,14,11,2013,5425.8075
228691,506,5,794,1,0,0,0,28,6,2013,6540.46
500104,789,4,522,1,1,0,0,7,5,2015,3667.93
351509,257,2,916,1,0,0,1,2,4,2013,6602.28
403418,367,1,520,1,0,0,0,27,10,2014,4454.27
141754,264,2,813,1,1,0,1,29,7,2014,7738.06
708723,464,3,1234,1,1,0,0,29,4,2015,11362.895
606514,459,5,1228,1,1,0,0,6,6,2014,9825.9
573456,841,3,411,1,0,0,0,10,12,2014,2654.7308333333335
412036,675,4,675,1,1,0,0,21,11,2013,6456.05
454167,150,2,824,1,1,0,0,5,5,2015,8559.68
536326,808,5,585,1,0,0,0,26,6,2015,6315.51
195050,4,2,1092,1,0,0,0,11,3,2014,7329.987833333332
401658,104,7,0,0,0,0,0,8,3,2015,0.0
666654,241,1,620,1,0,0,0,8,7,2013,5394.971333333333
549369,17,5,823,1,0,0,0,15,3,2013,6381.55
525044,844,1,582,1,1,0,0,15,12,2014,6401.401428571428
92889,1112,5,700,1,0,0,0,11,4,2014,7876.708642857144
417990,639,2,418,1,0,0,0,24,6,2014,3739.3154999999997
560400,968,1,1339,1,1,0,0,2,12,2013,13737.692333333332
332572,329,6,429,1,0,0,0,9,11,2013,4194.448325396825
380004,365,2,571,1,1,0,0,21,1,2014,6030.19
380320,682,2,2045,1,1,0,0,7,10,2014,14968.3
485277,1084,5,810,1,1,0,0,8,5,2015,6376.67
214984,1107,4,590,1,0,0,0,23,7,2015,4759.55
347030,601,3,0,0,0,1,1,1,1,2014,0.0
554331,450,5,1138,1,1,0,1,2,8,2013,9477.913999999999
180182,808,3,589,1,1,0,1,20,8,2014,7609.14
91585,226,5,1038,1,1,0,0,31,5,2013,11517.98
337287,224,6,432,1,0,0,0,1,6,2013,5222.55
5922,364,2,592,1,0,0,0,10,12,2013,4503.5508650793645
668590,483,1,787,1,1,0,0,27,5,2013,7229.56
162038,536,6,0,0,0,1,0,1,11,2014,0.0
570046,346,5,857,1,1,0,0,5,12,2014,9859.83
125515,1010,3,618,1,0,0,0,10,6,2015,5946.25
631827,927,5,774,1,1,0,0,24,1,2014,6081.65
488238,476,3,670,1,1,0,0,10,4,2013,6154.968333333332
595013,309,1,0,0,0,1,1,6,4,2015,0.0
669612,190,5,684,1,1,0,0,21,3,2014,7537.236666666667
522340,1065,6,320,1,0,0,0,25,4,2015,2473.145833333333
145188,429,7,0,0,0,0,0,18,5,2014,0.0
29075,893,7,0,0,0,0,0,9,3,2014,0.0
620257,113,6,789,1,0,0,0,8,6,2013,7788.418333333332
423909,184,6,486,1,0,0,0,21,6,2014,5542.58
5513,885,4,862,1,1,0,1,9,10,2014,6855.561333333333
157741,331,6,597,1,0,0,0,18,1,2014,4309.367333333332
403411,805,5,557,1,1,0,0,6,3,2015,6245.855
668630,379,4,432,1,0,0,0,26,6,2014,3104.166666666666
679924,454,5,0,0,0,1,1,31,10,2014,0.0
127691,780,6,263,1,0,0,0,26,1,2013,2456.605
350679,712,5,501,1,0,0,1,24,5,2013,5378.326666666666
176758,876,7,0,0,0,0,0,6,7,2014,0.0
468908,675,3,0,0,0,1,1,25,12,2013,0.0
491932,1112,2,777,1,1,0,0,17,3,2015,9249.433595238097
528951,645,1,1573,1,1,0,0,18,5,2015,15307.69
708502,271,5,788,1,0,0,1,15,5,2015,6993.63
225772,664,3,537,1,0,0,0,3,4,2013,4075.413333333334
646442,680,1,823,1,0,0,0,5,8,2013,6125.39
65737,534,4,503,1,1,0,0,21,3,2013,6464.78
495271,3,5,965,1,0,0,0,30,5,2014,7584.715
678378,877,1,1155,1,0,0,1,30,12,2013,9649.29
540127,674,4,898,1,0,0,0,11,9,2014,6532.83
655764,396,4,1204,1,0,0,0,5,9,2013,9984.525
668040,931,6,251,1,0,0,0,6,4,2013,2247.52175
5574,578,3,909,1,1,0,0,3,9,2014,9850.523333333334
540911,409,5,467,1,0,0,0,11,7,2014,4644.953333333333
234996,206,6,498,1,0,0,0,18,5,2013,4567.159166666666
144721,108,6,1180,1,0,0,0,21,12,2013,10341.67
454454,760,7,0,0,0,0,0,19,7,2015,0.0
42681,922,5,750,1,1,0,0,6,6,2014,7839.533333333334
685198,1080,3,920,1,1,0,0,4,12,2013,12214.78
245786,845,7,0,0,0,0,0,13,1,2013,0.0
489190,1014,3,1417,1,1,0,0,26,11,2014,12961.81
452872,554,6,345,1,0,0,0,2,3,2013,2930.006666666666
438242,971,5,882,1,0,0,0,12,9,2014,6719.04
173708,736,3,550,1,1,0,0,3,7,2013,5823.162666666666
500897,1113,3,617,1,0,0,0,13,3,2013,5413.97
252009,345,6,313,1,0,0,0,17,1,2015,2754.743833333333
489277,358,1,974,1,0,0,0,27,1,2014,7837.76
217799,27,6,909,1,0,0,0,31,8,2013,7675.94
570087,210,3,266,1,0,0,0,27,2,2013,2362.0633333333335
277343,1087,6,530,1,0,0,0,21,9,2013,4989.45
246393,344,1,1258,1,0,0,1,11,5,2015,8860.23
333826,116,1,764,1,0,0,0,24,2,2014,6810.22
273126,385,4,0,0,0,1,0,9,5,2013,0.0
633257,139,2,402,1,0,0,0,7,7,2015,4619.49
536436,837,3,274,1,1,0,0,20,3,2013,3502.3226666666665
392807,151,6,642,1,0,0,0,22,3,2014,6385.777892857141
9658,325,5,727,1,1,0,0,5,6,2015,7273.79
672437,1096,7,0,0,0,0,0,10,2,2013,0.0
495729,255,5,595,1,1,0,0,4,7,2014,5799.720857142857
463735,916,6,581,1,0,0,0,27,7,2013,5667.61
639793,784,4,797,1,1,0,0,23,1,2014,7624.51
480953,632,5,807,1,0,0,0,15,2,2013,6174.940833333332
410159,391,1,950,1,1,0,0,18,2,2013,9538.8225
615202,398,2,615,1,1,0,0,17,2,2015,6114.066
293906,929,1,904,1,1,0,0,5,5,2014,7862.55
392923,294,1,946,1,0,0,0,10,2,2014,6815.67
196232,319,1,783,1,0,0,0,7,7,2014,6818.37
596255,75,6,621,1,0,0,0,7,3,2015,5387.14
549235,178,5,943,1,0,0,0,14,6,2013,9408.86
230156,779,4,807,1,1,0,0,7,3,2013,8016.39
597117,737,2,1077,1,1,0,0,25,11,2014,7690.73
685371,305,5,502,1,1,0,0,21,2,2014,5323.23
646858,454,6,257,1,0,0,0,11,1,2014,2270.9673333333335
251679,218,5,693,1,1,0,0,8,11,2013,5198.44
67256,820,3,1138,1,1,0,0,5,6,2013,12399.72
241647,898,1,1057,1,1,0,0,1,7,2013,11436.31
84242,125,4,1877,1,1,0,0,3,7,2014,15448.18
264455,829,4,808,1,1,0,0,10,10,2013,6858.0425
700950,451,6,482,1,0,0,0,6,6,2015,5584.271133838384
466720,78,2,519,1,1,0,0,27,1,2015,4336.56
220602,301,7,0,0,0,0,0,8,3,2015,0.0
437208,781,2,670,1,0,0,0,12,2,2013,4392.43
88172,255,3,698,1,1,0,1,1,7,2015,7035.61
441975,450,7,0,0,0,0,0,9,11,2014,0.0
66246,132,3,603,1,1,0,0,28,1,2015,5957.212833333333
400714,704,2,1343,1,1,0,0,1,4,2014,13491.63
629670,956,4,512,1,0,0,0,28,11,2013,4523.27
354403,1105,1,425,1,0,0,1,13,10,2014,3240.633666666667
229713,395,5,583,1,1,0,0,8,5,2015,4444.781333333333
392982,224,2,342,1,0,0,0,12,2,2013,4282.175
16858,291,6,456,1,0,0,0,28,3,2015,4201.85
201905,86,3,673,1,1,0,0,5,6,2013,5505.718611111111
53626,963,4,1106,1,0,0,0,23,5,2013,10070.37
475129,246,2,1058,1,1,0,0,4,2,2014,8878.7
504712,846,4,786,1,1,0,0,26,9,2013,8436.64
600087,476,3,560,1,0,0,0,24,9,2014,4530.225
230229,773,1,921,1,1,0,0,15,6,2015,7351.8
675976,1108,2,1101,1,1,0,0,17,12,2013,14882.560999999998
137686,147,1,1199,1,1,0,0,30,6,2014,14553.873333333335
582562,929,1,1015,1,0,0,0,5,8,2013,6076.381583333332
323476,619,5,483,1,1,0,0,9,5,2014,5102.65
136418,719,7,0,0,0,0,0,19,7,2015,0.0
111652,131,5,614,1,1,0,0,22,11,2013,6051.23
678755,502,6,1380,1,0,0,0,30,5,2015,9984.21
67477,1006,1,766,1,0,0,0,8,7,2013,4935.38
564828,120,2,558,1,0,0,0,20,8,2013,5294.563
570369,240,7,0,0,0,0,0,7,9,2014,0.0
123695,874,2,477,1,0,0,0,9,12,2014,3973.525666666667
230390,190,1,695,1,0,0,0,30,9,2013,6912.62
394879,790,7,0,0,0,0,0,29,3,2015,0.0
359641,1059,4,1106,1,1,0,0,19,6,2014,8717.08
413992,509,6,367,1,0,0,0,15,6,2013,4017.1910000000003
281975,1057,3,592,1,1,0,0,17,9,2014,6220.83
197809,990,3,528,1,1,0,0,28,1,2015,6215.666666666666
383747,130,1,677,1,1,0,1,4,8,2014,6322.0
337889,571,6,782,1,0,0,0,28,2,2015,10738.948666666667
654060,675,2,521,1,1,0,0,19,2,2013,5750.66
604564,424,6,811,1,0,0,0,16,5,2015,6855.84
174211,722,6,1081,1,0,0,0,10,1,2015,10957.46
197231,891,4,936,1,0,0,1,24,7,2014,6361.02
514692,244,3,566,1,1,0,0,3,9,2014,5667.860500000001
15349,338,7,0,0,0,0,1,17,8,2014,0.0
206461,532,1,1311,1,0,0,0,25,11,2013,10373.59
10577,762,1,431,1,1,0,1,26,8,2013,4747.15
497421,523,2,1627,1,1,0,1,5,8,2014,14411.13
415599,947,5,1197,1,1,0,1,20,6,2014,9171.48
51571,584,2,325,1,0,0,1,12,8,2014,3215.65
609730,456,4,1239,1,1,0,0,18,12,2014,9862.44
296632,905,1,1936,1,1,0,0,8,4,2013,15143.36
423520,186,6,399,1,0,0,0,7,2,2015,4135.816666666666
290548,798,4,984,1,1,1,0,4,6,2015,8013.55
419665,276,3,431,1,0,0,0,11,3,2015,3186.94
420538,856,3,1001,1,0,0,1,2,1,2013,7221.75
217544,538,2,542,1,0,0,0,20,1,2015,3378.0599999999995
132638,904,7,0,0,0,0,0,22,2,2015,0.0
161231,1093,5,921,1,1,0,1,16,8,2013,8708.785833333333
60960,211,7,0,0,0,0,0,17,2,2013,0.0
669836,1073,1,868,1,1,0,0,26,1,2015,9295.045
468622,1092,7,0,0,0,0,0,1,3,2015,0.0
305160,641,4,439,1,0,0,1,25,7,2013,4011.15
2335,835,3,693,1,1,0,0,5,2,2014,5650.258000000001
3194,87,7,0,0,0,0,0,29,12,2013,0.0
412316,979,5,642,1,1,0,0,4,7,2014,6417.855333333333
98287,295,1,786,1,1,0,0,4,5,2015,7561.61
695502,1103,2,459,1,1,0,0,3,6,2014,6490.89
630407,155,4,571,1,1,0,1,29,8,2013,6466.65
571087,744,3,820,1,1,0,0,6,5,2015,7917.588333333332
432742,93,4,634,1,1,0,1,17,7,2014,6928.27
71057,753,3,756,1,1,0,0,24,4,2013,8829.61
256949,904,7,0,0,0,0,0,8,9,2013,0.0
497297,980,1,801,1,1,0,0,18,11,2013,11075.83
362059,1081,2,786,1,1,0,0,5,5,2015,8338.64
114603,581,2,521,1,0,0,0,9,6,2015,4032.527333333334
537324,23,7,0,0,0,0,0,27,1,2013,0.0
302542,1095,5,676,1,1,0,0,11,10,2013,4947.92
477958,844,3,664,1,1,0,0,3,6,2015,5965.44
372155,343,1,572,1,0,0,0,12,5,2014,4855.533333333334
497614,714,2,364,1,1,0,0,3,12,2013,5320.441428571428
115863,397,1,1027,1,1,0,0,1,7,2013,9540.43
536522,967,2,1075,1,1,0,1,19,8,2014,10827.38
60343,188,5,370,1,0,0,1,4,1,2013,3668.88
150664,302,1,276,1,0,0,0,8,6,2015,2979.7828333333337
7299,281,6,683,1,0,0,0,3,8,2013,6574.460023809524
114384,684,6,731,1,0,0,0,31,8,2013,7839.82
693342,690,1,1007,1,1,0,1,30,3,2015,8408.985999999999
547500,357,4,946,1,1,0,0,25,4,2013,7697.8166666666675
24623,1071,3,748,1,1,0,0,7,5,2014,6439.08
664784,961,5,0,0,1,1,0,3,10,2014,0.0
337487,155,4,0,0,1,1,1,4,6,2015,0.0
670167,730,5,1429,1,1,0,0,31,5,2013,13246.82
224544,172,2,881,1,1,0,0,3,2,2015,7422.9375
108066,310,2,780,1,1,0,0,24,9,2013,9427.325
694229,913,6,1103,1,0,0,0,12,4,2014,8301.946
234270,544,3,2176,1,1,0,0,9,1,2013,17869.98
172277,1000,2,893,1,1,0,0,5,3,2013,10464.6
562833,16,1,1070,1,1,0,0,27,4,2015,11237.916666666668
467388,1026,1,1630,1,1,0,0,18,2,2013,14918.33
481994,568,7,0,0,0,0,1,20,4,2014,0.0
74511,897,2,281,1,0,0,0,24,3,2015,2584.4243333333334
180279,515,5,887,1,1,0,0,5,9,2014,10303.4
563513,600,1,726,1,1,0,0,15,9,2014,9948.87
673266,413,5,936,1,0,0,0,11,4,2014,7516.07
361359,233,5,1064,1,1,0,0,17,4,2015,9684.12
570560,594,2,489,1,1,0,0,14,7,2015,4980.2654999999995
429539,239,2,603,1,1,0,0,16,12,2014,4943.12
549400,390,6,886,1,0,0,0,13,6,2015,8447.551166666666
150021,100,3,853,1,1,0,1,14,8,2013,10035.456666666667
696001,360,5,886,1,1,0,1,11,10,2013,8413.2
441003,1084,4,827,1,0,0,0,12,12,2013,5873.916
704418,525,4,1058,1,1,0,0,5,12,2013,12321.21
230374,1042,2,586,1,1,0,0,2,9,2014,5082.746666666667
538264,734,5,850,1,1,0,0,31,5,2013,9038.363333333335
287032,686,5,695,1,0,0,1,10,4,2015,5279.965761904762
347925,474,5,810,1,1,0,1,25,10,2013,8522.533333333333
565729,1089,4,1343,1,1,0,0,30,4,2015,14283.25
622490,448,6,490,1,0,0,0,15,6,2013,5253.645166666666
87673,349,6,807,1,0,0,0,31,1,2015,8983.62
678101,943,7,0,0,0,0,0,20,7,2014,0.0
523800,358,6,1247,1,0,0,0,2,3,2013,11371.82
148824,820,5,1186,1,1,0,0,11,10,2013,13088.8
214350,560,5,1511,1,0,0,1,15,8,2014,11580.45
24194,1062,5,514,1,0,0,1,12,7,2013,4852.032333333334
622560,849,1,1038,1,1,0,0,9,9,2013,10566.429333333333
412622,1095,5,887,1,1,0,0,6,12,2013,7201.01
393964,694,3,621,1,0,0,0,24,7,2013,5730.05
499205,205,3,823,1,1,0,1,22,10,2014,6853.72
197329,573,7,0,0,0,0,0,17,2,2013,0.0
343824,804,5,416,1,0,0,0,18,1,2013,4355.6735
609826,856,3,952,1,1,0,0,9,1,2013,7515.96
339822,252,3,709,1,0,0,0,30,1,2013,8652.001666666667
74602,457,3,410,1,1,0,0,21,5,2014,4589.185
449064,665,6,753,1,0,0,0,14,3,2015,5503.2675
102407,422,3,494,1,1,0,0,6,3,2013,5051.31
259790,57,1,844,1,0,0,0,25,2,2013,7753.12
18737,125,2,1818,1,1,0,1,30,7,2013,14301.17
136994,947,4,997,1,1,0,1,4,9,2014,7714.806666666667
225299,279,7,0,0,0,0,0,22,9,2013,0.0
230115,156,3,702,1,1,0,1,4,2,2015,7537.426666666666
395685,869,7,0,0,0,0,0,1,6,2014,0.0
587529,234,3,1147,1,1,0,0,4,12,2013,13992.39
184611,123,1,1314,1,1,0,0,17,3,2014,12805.425333333333
31771,640,5,950,1,1,0,0,7,3,2014,13174.725
640775,110,1,581,1,0,0,0,14,1,2013,4798.8
507006,733,1,3555,1,1,0,1,6,10,2014,16213.74
134574,808,2,606,1,0,0,0,12,5,2015,6601.7649999999985
221934,914,1,1406,1,1,0,0,9,9,2013,12987.97
297296,393,3,474,1,0,0,1,2,1,2013,4699.979166666667
382099,902,7,0,0,0,0,0,5,1,2014,0.0
552080,441,4,533,1,0,0,0,27,2,2014,4731.15
140685,391,7,0,0,0,0,0,1,9,2013,0.0
419236,798,5,984,1,1,0,0,11,1,2013,8108.825
672815,798,6,343,1,0,0,0,10,8,2013,3063.7936904761905
136295,637,2,648,1,1,0,1,31,3,2015,8282.513333333334
625267,621,2,745,1,0,0,1,14,10,2014,5292.273666666667
703298,44,1,835,1,1,0,1,2,2,2015,8323.56
595487,1008,1,888,1,1,0,0,7,1,2013,7779.52
515101,868,2,614,1,1,0,0,5,11,2013,8975.51
702585,695,1,432,1,0,0,0,12,5,2014,3842.6240000000003
598063,107,4,796,1,0,0,1,27,6,2013,5560.81
619523,916,7,0,0,0,0,0,18,5,2014,0.0
306390,554,6,440,1,0,0,0,29,3,2014,4027.138666666667
435450,319,7,0,0,0,0,0,7,4,2013,0.0
150532,448,5,661,1,0,0,1,10,7,2015,5864.15
403221,886,4,650,1,1,0,0,10,10,2013,7116.47
703213,86,7,0,0,0,0,0,26,7,2015,0.0
243491,955,1,500,1,1,0,0,7,1,2013,5785.14
522874,480,4,553,1,0,0,0,22,8,2013,3954.0266666666666
455877,522,7,0,0,0,0,0,1,9,2013,0.0
652038,498,1,888,1,0,0,0,10,2,2014,6866.771333333333
559612,989,6,401,1,0,0,0,20,7,2013,3717.4583333333326
502957,170,4,459,1,1,0,0,23,1,2014,4712.62
207079,864,7,0,0,0,0,0,10,8,2014,0.0
701479,506,3,1082,1,1,0,0,5,3,2014,10523.9
378895,512,7,1385,1,0,0,0,8,2,2015,7667.214
39102,901,4,707,1,0,0,1,2,1,2014,7827.19
189980,624,6,510,1,0,0,0,13,12,2014,4852.6
55627,136,1,539,1,1,0,0,13,4,2015,7769.81
440244,854,6,914,1,0,0,0,16,11,2013,7662.57
393373,806,1,0,0,1,1,0,6,1,2014,0.0
168711,1085,2,704,1,0,0,0,12,3,2013,6159.27
426376,1068,4,434,1,1,0,0,30,4,2015,5088.874285714286
550128,770,4,819,1,1,0,0,19,3,2015,7233.18
428101,884,5,733,1,1,0,0,25,10,2013,7707.1
111192,95,5,1005,1,1,0,0,27,9,2013,9889.9805
682264,480,3,619,1,0,0,0,13,3,2013,4700.148
635668,448,3,653,1,0,0,1,23,4,2014,6958.82
443107,750,2,283,1,0,0,0,26,2,2013,3294.84
700963,444,4,1350,1,1,0,1,15,8,2013,12429.8
676824,653,5,594,1,1,0,0,13,9,2013,6742.16
626155,284,1,376,1,0,0,1,5,8,2013,3773.1
4710,439,4,914,1,1,0,0,9,1,2014,7567.3225
338712,800,3,567,1,1,0,0,3,7,2013,6418.94
623230,799,4,805,1,0,0,0,20,11,2014,8354.18
351337,280,3,446,1,0,0,1,3,4,2013,5559.54
289360,617,5,578,1,1,0,1,8,2,2013,6900.17
67026,634,2,717,1,0,0,0,10,12,2013,6368.53
574873,746,6,427,1,0,0,0,26,10,2013,4493.805
380873,233,3,972,1,0,0,0,27,2,2013,7904.190142857143
266763,1,4,722,1,1,0,1,2,4,2015,7020.78
547057,189,4,801,1,0,0,0,24,7,2014,8028.151666666667
412019,465,1,648,1,1,0,1,20,10,2014,7002.26
385076,74,2,1025,1,1,0,0,3,6,2014,8011.89
356595,1072,1,675,1,0,0,0,11,5,2015,6159.47
438458,928,2,503,1,0,0,0,14,1,2014,5415.330666666667
197609,59,1,788,1,1,0,1,21,10,2013,8320.073142857143
15762,545,5,1225,1,1,0,0,19,12,2014,13349.48
39782,697,3,948,1,1,0,1,1,7,2015,10063.68
94951,135,3,500,1,1,0,0,20,5,2015,5683.791
580011,57,4,948,1,0,0,0,28,11,2013,9053.45
348407,695,1,445,1,0,0,0,28,1,2013,4112.66
565276,236,2,1050,1,1,0,0,3,6,2014,9247.54
410520,1049,5,731,1,1,0,1,30,8,2013,4881.7
246893,291,6,560,1,0,0,0,2,11,2013,5357.72
488464,569,3,714,1,1,0,0,7,5,2014,5253.183404761904
467354,288,3,333,1,0,0,0,27,11,2013,3807.521666666667
391296,9,7,0,0,0,0,0,22,6,2014,0.0
255552,183,5,706,1,1,0,0,21,6,2013,6052.28
128134,947,1,1241,1,1,0,0,29,4,2013,9644.4
509447,803,5,556,1,1,0,0,26,4,2013,6812.9906666666675
3170,748,4,0,0,0,1,0,29,5,2014,0.0
394679,534,3,472,1,1,0,0,2,4,2014,4725.162
682427,1067,3,469,1,1,0,0,6,11,2013,5518.86
222060,32,6,289,1,0,0,0,8,2,2014,2264.5033333333336
246137,370,7,0,0,0,0,0,13,10,2013,0.0
512513,985,1,720,1,0,0,1,5,8,2013,7215.7425
244585,306,6,331,1,0,0,0,14,2,2015,3219.1370833333326
615326,542,5,567,1,1,0,0,22,5,2015,6649.69
426811,518,2,408,1,0,0,0,25,6,2013,4278.81
151417,346,3,686,1,1,0,0,29,5,2013,8342.996666666668
271324,622,7,0,0,0,0,0,10,8,2014,0.0
573860,298,6,1001,1,0,0,0,30,3,2013,9338.851999999999
81535,119,4,576,1,0,0,0,26,6,2014,5332.92
688138,43,7,0,0,0,0,0,1,12,2013,0.0
559815,445,4,1242,1,0,0,0,13,3,2014,7703.999333333333
134732,507,6,813,1,0,0,0,30,11,2013,7292.627333333334
322997,233,5,1025,1,1,0,0,19,9,2014,9830.49857142857
42822,350,5,500,1,0,0,0,11,4,2014,6158.115833333333
626188,256,6,1428,1,0,0,0,25,1,2014,10623.91
266689,852,6,433,1,0,0,0,28,9,2013,3799.8931666666667
43158,436,7,0,0,0,0,0,10,11,2013,0.0
82019,827,4,1021,1,1,0,0,21,2,2013,9534.4
616029,522,4,727,1,1,0,0,12,9,2013,9259.82
